data,ticker,preco_fechamento_ajustado,volume_negociado,dy
2014-01-31,GGBR3,8.28,1282256.0,0.01620859760394644
2014-02-28,GGBR3,6.83,9310833.0,0.019658119658119658
2014-03-31,GGBR3,6.95,659386.0,0.02364864864864865
2014-04-30,GGBR3,6.35,1842733.0,0.02590194264569843
2014-05-31,GGBR3,6.43,1484494.0,0.03027522935779816
2014-06-30,GGBR3,6.12,2429117.0,0.03185328185328185
2014-07-31,GGBR3,6.36,452048.0,0.030612244897959183
2014-08-31,GGBR3,6.33,894302.0,0.029990627928772266
2014-09-30,GGBR3,5.96,2625024.0,0.03187250996015937
2014-10-31,GGBR3,5.45,1223925.0,0.03485838779956428
2014-11-30,GGBR3,5.43,413275.0,0.027472527472527472
2014-12-31,GGBR3,4.8,256241.0,0.031094527363184084
2015-01-31,GGBR3,4.4,55011.0,0.033921302578018994
2015-02-28,GGBR3,4.99,344588.0,0.029868578255675033
2015-03-31,GGBR3,4.72,453335.0,0.03184713375796178
2015-04-30,GGBR3,4.69,1553955.0,0.032051282051282055
2015-05-31,GGBR3,4.37,1555976.0,0.033287101248266296
2015-06-30,GGBR3,3.71,3509984.0,0.03915171288743882
2015-07-31,GGBR3,3.05,1220184.0,0.047619047619047616
2015-08-31,GGBR3,2.73,1084362.0,0.0515695067264574
2015-09-30,GGBR3,2.71,1794450.0,0.05203619909502263
2015-10-31,GGBR3,2.51,1690898.0,0.056097560975609764
2015-11-30,GGBR3,2.57,1491730.0,0.05301204819277109
2015-12-31,GGBR3,2.15,685356.0,0.06321839080459771
2016-01-31,GGBR3,1.61,946009.0,0.08461538461538462
2016-02-29,GGBR3,1.71,896179.0,0.07971014492753625
2016-03-31,GGBR3,2.99,1813244.0,0.031055900621118016
2016-04-30,GGBR3,3.5,1150547.0,0.0265017667844523
2016-05-31,GGBR3,2.43,2854005.0,0.022900763358778622
2016-06-30,GGBR3,2.65,1280403.0,0.020979020979020976
2016-07-31,GGBR3,3.42,1060952.0,0.016274864376130196
2016-08-31,GGBR3,4.0,3189749.0,0.010852713178294575
2016-09-30,GGBR3,4.07,884065.0,0.01068702290076336
2016-10-31,GGBR3,5.03,4288823.0,0.008641975308641976
2016-11-30,GGBR3,5.89,5850450.0,0.005279831045406547
2016-12-31,GGBR3,4.92,2122530.0,0.006329113924050633
2017-01-31,GGBR3,5.37,1871278.0,0.005793742757821552
2017-02-28,GGBR3,5.67,5744718.0,0.005482456140350878
2017-03-31,GGBR3,6.56,3489213.0,0.004739336492890996
2017-04-30,GGBR3,6.02,5818079.0,0.005170630816959669
2017-05-31,GGBR3,5.89,8364727.0,0.005285412262156448
2017-06-30,GGBR3,6.32,6804174.0,0.004921259842519685
2017-07-31,GGBR3,6.61,5518903.0,0.004703668861712135
2017-08-31,GGBR3,7.34,1594609.0,0.0033984706881903144
2017-09-30,GGBR3,6.88,2731795.0,0.0036264732547597466
2017-10-31,GGBR3,6.76,943363.0,0.003690036900369004
2017-11-30,GGBR3,5.96,359835.0,0.005241090146750525
2017-12-31,GGBR3,6.48,247560.0,0.004821600771456124
2018-01-31,GGBR3,7.73,893059.0,0.004045307443365696
2018-02-28,GGBR3,8.47,984250.0,0.0036927621861152144
2018-03-31,GGBR3,8.24,667315.0,0.006083650190114068
2018-04-30,GGBR3,8.82,268190.0,0.005685856432125089
2018-05-31,GGBR3,7.21,1973887.0,0.013973799126637555
2018-06-30,GGBR3,6.75,826381.0,0.014925373134328358
2018-07-31,GGBR3,7.83,517396.0,0.012861736334405146
2018-08-31,GGBR3,8.09,358349.0,0.022012578616352203
2018-09-30,GGBR3,8.49,304709.0,0.020973782771535582
2018-10-31,GGBR3,8.25,497374.0,0.02158828064764842
2018-11-30,GGBR3,7.82,561871.0,0.031224322103533278
2018-12-31,GGBR3,7.87,1131030.0,0.03104575163398693
2019-01-31,GGBR3,8.16,509280.0,0.029921259842519688
2019-02-28,GGBR3,8.02,222610.0,0.030448717948717948
2019-03-31,GGBR3,7.9,949055.0,0.03688524590163935
2019-04-30,GGBR3,7.53,382616.0,0.038726333907056806
2019-05-31,GGBR3,7.52,214401.0,0.03812824956672444
2019-06-30,GGBR3,8.15,349579.0,0.0352
2019-07-31,GGBR3,7.71,499674.0,0.03719357565511412
2019-08-31,GGBR3,7.21,981446.0,0.03366696997270246
2019-09-30,GGBR3,7.21,846478.0,0.03366696997270246
2019-10-31,GGBR3,7.31,447049.0,0.03318385650224215
2019-11-30,GGBR3,9.4,3395108.0,0.019594121763470963
2019-12-31,GGBR3,11.26,462116.0,0.016364699006428993
2020-01-31,GGBR3,12.03,225439.0,0.015317286652078776
2020-02-29,GGBR3,9.73,1283926.0,0.02097428958051421
2020-03-31,GGBR3,6.13,2363891.0,0.022580645161290325
2020-04-30,GGBR3,7.09,1465515.0,0.019534883720930235
2020-05-31,GGBR3,7.25,3237513.0,0.012727272727272728
2020-06-30,GGBR3,8.87,1946543.0,0.010408921933085503
2020-07-31,GGBR3,9.71,980704.0,0.009504412763068569
2020-08-31,GGBR3,10.58,942268.0,0.004364089775561098
2020-09-30,GGBR3,11.22,2083142.0,0.00411522633744856
2020-10-31,GGBR3,11.93,1698385.0,0.0038674033149171273
2020-11-30,GGBR3,12.34,1660408.0,0.008064516129032258
2020-12-31,GGBR3,13.55,1386912.0,0.015779092702169626
2021-01-31,GGBR3,13.2,3467153.0,0.01620253164556962
2021-02-28,GGBR3,14.19,1909119.0,0.015073009891662742
2021-03-31,GGBR3,16.28,3833023.0,0.017326732673267328
2021-04-30,GGBR3,18.56,3029884.0,0.015200868621064062
2021-05-31,GGBR3,18.89,3899831.0,0.029560201874549392
2021-06-30,GGBR3,17.32,7974629.0,0.032245379473063315
2021-07-31,GGBR3,17.81,1446236.0,0.03135755258126195
2021-08-31,GGBR3,16.25,2800522.0,0.05826906598114825
2021-09-30,GGBR3,15.7,2808642.0,0.07830783078307832
2021-10-31,GGBR3,15.71,1299330.0,0.07823741007194246
2021-11-30,GGBR3,16.1,2160692.0,0.15399239543726234
2021-12-31,GGBR3,17.2,1158851.0,0.13662661326212727
2022-01-31,GGBR3,17.3,560448.0,0.13584070796460176
2022-02-28,GGBR3,15.56,1603091.0,0.15100836202656173
2022-03-31,GGBR3,18.58,1567559.0,0.13050706566916045
2022-04-30,GGBR3,16.98,1638407.0,0.14279217826284676
2022-05-31,GGBR3,18.07,692759.0,0.1445414847161572
2022-06-30,GGBR3,14.08,2575136.0,0.18553811659192823
2022-07-31,GGBR3,15.47,1669677.0,0.16887755102040813
2022-08-31,GGBR3,16.08,706856.0,0.1766497461928934
2022-09-30,GGBR3,16.39,718010.0,0.15438247011952191
2022-10-31,GGBR3,17.81,1157276.0,0.14200641319285387
2022-11-30,GGBR3,22.58,2545430.0,0.142297138377107
2022-12-31,GGBR3,21.7,648866.0,0.14810281517747856
2023-01-31,GGBR3,23.88,523159.0,0.13454410674573758
2023-02-28,GGBR3,21.38,875144.0,0.15031055900621118
2023-03-31,GGBR3,20.93,553907.0,0.1625615763546798
2023-04-30,GGBR3,21.08,945872.0,0.1614050689195198
2023-05-31,GGBR3,20.21,906910.0,0.1689540937056318
2023-06-30,GGBR3,21.61,1319186.0,0.15796460176991148
2023-07-31,GGBR3,25.21,834811.0,0.13543247344461304
2023-08-31,GGBR3,23.42,1378629.0,0.13685524126455909
2023-09-30,GGBR3,21.64,1098462.0,0.14806480648064807
2023-10-31,GGBR3,19.54,979846.0,0.16400797607178466
2023-11-30,GGBR3,20.39,902224.0,0.07857491459248414
2012-12-31,GGBR4,11.16,119827929.0,0.01673173452314557
2013-01-31,GGBR4,10.88,140747476.0,0.017172295363480257
2013-02-28,GGBR4,10.24,81741254.0,0.013373860182370823
2013-03-31,GGBR4,9.7,82538073.0,0.015424164524421594
2013-04-30,GGBR4,9.74,76118326.0,0.015355086372360844
2013-05-31,GGBR4,8.15,121651848.0,0.01532567049808429
2013-06-30,GGBR4,7.87,119524336.0,0.015860428231562255
2013-07-31,GGBR4,9.11,190587156.0,0.013708019191226868
2013-08-31,GGBR4,10.75,167867521.0,0.010495626822157435
2013-09-30,GGBR4,10.4,160510452.0,0.010843373493975902
2013-10-31,GGBR4,11.07,181961500.0,0.010186757215619693
2013-11-30,GGBR4,11.34,76191472.0,0.012777777777777777
2013-12-31,GGBR4,11.56,63699714.0,0.012540894220283533
2014-01-31,GGBR4,10.81,116241317.0,0.013411078717201166
2014-02-28,GGBR4,9.1,119232747.0,0.01592797783933518
2014-03-31,GGBR4,9.19,78111012.0,0.019283746556473833
2014-04-30,GGBR4,8.47,49431998.0,0.020942408376963356
2014-05-31,GGBR4,8.48,102973755.0,0.024756189047261814
2014-06-30,GGBR4,8.23,64082156.0,0.02550231839258114
2014-07-31,GGBR4,8.49,76876924.0,0.024719101123595502
2014-08-31,GGBR4,8.28,59374518.0,0.02469135802469136
2014-09-30,GGBR4,7.53,62920336.0,0.02716468590831919
2014-10-31,GGBR4,7.09,92564684.0,0.028854824165915244
2014-11-30,GGBR4,6.99,66335181.0,0.02293577981651376
2014-12-31,GGBR4,6.14,58662231.0,0.026096033402922755
2015-01-31,GGBR4,5.84,76536070.0,0.027442371020856202
2015-02-28,GGBR4,6.52,64473454.0,0.024582104228121928
2015-03-31,GGBR4,6.56,79993185.0,0.024606299212598423
2015-04-30,GGBR4,6.49,51081879.0,0.02487562189054726
2015-05-31,GGBR4,5.63,100066098.0,0.02768166089965398
2015-06-30,GGBR4,4.86,64077719.0,0.032042723631508674
2015-07-31,GGBR4,3.83,29095066.0,0.04067796610169491
2015-08-31,GGBR4,3.44,50502295.0,0.04380952380952381
2015-09-30,GGBR4,3.58,127927871.0,0.04204753199268739
2015-10-31,GGBR4,3.56,33904975.0,0.0423572744014733
2015-11-30,GGBR4,4.02,83832632.0,0.03606557377049181
2015-12-31,GGBR4,3.07,24267480.0,0.04731182795698925
2016-01-31,GGBR4,2.38,52640386.0,0.061111111111111116
2016-02-29,GGBR4,2.33,44788757.0,0.062322946175637405
2016-03-31,GGBR4,4.3,112112605.0,0.02300613496932516
2016-04-30,GGBR4,5.15,105133206.0,0.019206145966709352
2016-05-31,GGBR4,3.67,97809590.0,0.01615798922800718
2016-06-30,GGBR4,3.89,66778303.0,0.015280135823429542
2016-07-31,GGBR4,5.11,77403053.0,0.01161290322580645
2016-08-31,GGBR4,6.01,135659653.0,0.007709251101321587
2016-09-30,GGBR4,5.86,105067818.0,0.007900677200902935
2016-10-31,GGBR4,7.29,98715347.0,0.006352087114337569
2016-11-30,GGBR4,8.98,201481101.0,0.0036900369003690036
2016-12-31,GGBR4,7.16,69091803.0,0.004629629629629629
2017-01-31,GGBR4,8.09,96443535.0,0.004098360655737705
2017-02-28,GGBR4,8.58,120268905.0,0.0038610038610038615
2017-03-31,GGBR4,7.22,84518736.0,0.004591368227731864
2017-04-30,GGBR4,6.5,89868152.0,0.00510204081632653
2017-05-31,GGBR4,6.32,101627603.0,0.005241090146750525
2017-06-30,GGBR4,6.81,89574427.0,0.004863813229571985
2017-07-31,GGBR4,7.07,84849612.0,0.004690431519699813
2017-08-31,GGBR4,7.87,172911922.0,0.0033755274261603376
2017-09-30,GGBR4,7.33,86745112.0,0.003623188405797102
2017-10-31,GGBR4,7.27,175860266.0,0.0036529680365296807
2017-11-30,GGBR4,7.38,240313157.0,0.004512635379061372
2017-12-31,GGBR4,8.24,83567609.0,0.004038772213247173
2018-01-31,GGBR4,9.59,271710499.0,0.0034722222222222225
2018-02-28,GGBR4,11.07,320253748.0,0.0030084235860409147
2018-03-31,GGBR4,10.34,101470110.0,0.005161290322580645
2018-04-30,GGBR4,11.11,60075066.0,0.0048048048048048055
2018-05-31,GGBR4,9.91,208720646.0,0.01081081081081081
2018-06-30,GGBR4,9.32,180085077.0,0.011502516175413372
2018-07-31,GGBR4,11.17,136300162.0,0.00959232613908873
2018-08-31,GGBR4,10.82,123964538.0,0.01745635910224439
2018-09-30,GGBR4,11.6,174290458.0,0.016288539848749273
2018-10-31,GGBR4,10.97,508573277.0,0.017220172201722016
2018-11-30,GGBR4,10.53,192882695.0,0.02454780361757106
2018-12-31,GGBR4,10.09,131141205.0,0.02564102564102564
2019-01-31,GGBR4,10.65,221827322.0,0.02428115015974441
2019-02-28,GGBR4,10.3,144709168.0,0.02509907529722589
2019-03-31,GGBR4,10.37,148786450.0,0.029722589167767505
2019-04-30,GGBR4,9.69,211309909.0,0.03180212014134276
2019-05-31,GGBR4,9.55,118743881.0,0.03172314347512618
2019-06-30,GGBR4,10.47,98703894.0,0.02894736842105264
2019-07-31,GGBR4,9.47,195697105.0,0.03200000000000001
2019-08-31,GGBR4,8.91,141440204.0,0.02874902874902875
2019-09-30,GGBR4,9.11,238774207.0,0.02811550151975684
2019-10-31,GGBR4,9.3,197270762.0,0.027550260610573342
2019-11-30,GGBR4,11.8,175649895.0,0.01647058823529412
2019-12-31,GGBR4,13.89,212421317.0,0.014000000000000002
2020-01-31,GGBR4,13.92,213008149.0,0.013965087281795512
2020-02-29,GGBR4,11.75,396638876.0,0.01831069108092144
2020-03-31,GGBR4,6.99,309087546.0,0.020895522388059702
2020-04-30,GGBR4,8.17,177977261.0,0.01788756388415673
2020-05-31,GGBR4,9.34,365055957.0,0.010424422933730455
2020-06-30,GGBR4,11.13,233419804.0,0.008744534665833853
2020-07-31,GGBR4,12.14,183599494.0,0.008022922636103153
2020-08-31,GGBR4,13.28,275574445.0,0.003666841278156103
2020-09-30,GGBR4,14.47,355212569.0,0.0033653846153846156
2020-10-31,GGBR4,15.17,290436226.0,0.003209536909674462
2020-11-30,GGBR4,15.8,307308716.0,0.006637168141592919
2020-12-31,GGBR4,17.2,259899668.0,0.013087934560327199
2021-01-31,GGBR4,16.35,362409822.0,0.013763440860215054
2021-02-28,GGBR4,18.2,504238523.0,0.012369540007730962
2021-03-31,GGBR4,21.34,684492781.0,0.013898080741230974
2021-04-30,GGBR4,23.46,642533731.0,0.012642986152919929
2021-05-31,GGBR4,23.52,270045018.0,0.024908869987849334
2021-06-30,GGBR4,21.15,493307660.0,0.027693346842283015
2021-07-31,GGBR4,22.0,381209903.0,0.026623376623376625
2021-08-31,GGBR4,20.6,335245110.0,0.0480225988700565
2021-09-30,GGBR4,19.95,637196676.0,0.06420664206642067
2021-10-31,GGBR4,19.81,267208868.0,0.06468401486988849
2021-11-30,GGBR4,20.31,622967484.0,0.1255813953488372
2021-12-31,GGBR4,21.46,157553546.0,0.11261922230374173
2022-01-31,GGBR4,21.92,285330435.0,0.11027298850574713
2022-02-28,GGBR4,20.05,635329344.0,0.12058130400628436
2022-03-31,GGBR4,24.43,296921131.0,0.10191496267445635
2022-04-30,GGBR4,22.18,366053538.0,0.11226313907758313
2022-05-31,GGBR4,23.53,551176943.0,0.1134727459718889
2022-06-30,GGBR4,18.03,353867267.0,0.14809843400447426
2022-07-31,GGBR4,19.73,352674435.0,0.1353229762878168
2022-08-31,GGBR4,19.35,337700276.0,0.14922813036020582
2022-09-30,GGBR4,20.28,290798555.0,0.12684124386252044
2022-10-31,GGBR4,21.36,290596260.0,0.12038834951456309
2022-11-30,GGBR4,28.14,1062769463.0,0.11498257839721254
2022-12-31,GGBR4,26.18,242627113.0,0.12359550561797752
2023-01-31,GGBR4,29.18,383650270.0,0.1108735491753207
2023-02-28,GGBR4,25.52,446549599.0,0.1267900803353126
2023-03-31,GGBR4,23.85,289740073.0,0.1435349940688019
2023-04-30,GGBR4,23.74,232457119.0,0.14416203335980937
2023-05-31,GGBR4,23.01,374509674.0,0.14893617021276595
2023-06-30,GGBR4,24.07,218620250.0,0.14240127642600717
2023-07-31,GGBR4,28.08,359408378.0,0.12205128205128205
2023-08-31,GGBR4,25.24,257446307.0,0.12727272727272726
2023-09-30,GGBR4,23.56,252690385.0,0.13634479900538748
2023-10-31,GGBR4,21.26,243188430.0,0.15112540192926047
2023-11-30,GGBR4,21.75,427806344.0,0.07368421052631578
2021-11-30,GGPS3,14.2,123013769.0,0.012906168256374915
2021-12-31,GGPS3,15.53,15241969.0,0.011800157618147449
2022-01-31,GGPS3,16.74,16194173.0,0.010951374350877193
2022-02-28,GGPS3,14.86,15231228.0,0.012336528418972334
2022-03-31,GGPS3,16.82,17106116.0,0.010900378428405123
2022-04-30,GGPS3,14.66,92475939.0,0.012501235073431241
2022-05-31,GGPS3,13.32,40914489.0,0.013759625378398237
2022-06-30,GGPS3,10.33,28959056.0,0.01775056885308057
2022-07-31,GGPS3,12.15,7858201.0,0.015090129041095891
2022-08-31,GGPS3,13.31,12899125.0,0.013769742750000001
2022-09-30,GGPS3,13.16,46796345.0,0.013933668258928573
2022-10-31,GGPS3,13.53,34954741.0,0.013550542793053545
2022-11-30,GGPS3,12.2,29741283.0,0.0
2022-12-31,GGPS3,11.66,19744448.0,0.0
2023-01-31,GGPS3,12.14,10797603.0,0.0
2023-02-28,GGPS3,11.55,19841239.0,0.0
2023-03-31,GGPS3,11.84,25527579.0,0.0
2023-04-30,GGPS3,12.59,19161314.0,0.02057568716997617
2023-05-31,GGPS3,14.88,36892067.0,0.017409133163306452
2023-06-30,GGPS3,16.89,72242204.0,0.01533735355062167
2023-07-31,GGPS3,17.43,28756818.0,0.014862185970740105
2023-08-31,GGPS3,18.47,57694717.0,0.01402533305197618
2023-09-30,GGPS3,17.19,29081280.0,0.01506968594938918
2023-10-31,GGPS3,16.06,20498924.0,0.01613000631818182
2023-11-30,GGPS3,17.85,55565796.0,0.014512487477310924
2019-03-31,GNDI3,31.79,66884492.0,0.004577264024390244
2019-04-30,GNDI3,34.04,55532344.0,0.004274893507972665
2019-05-31,GNDI3,39.74,141103538.0,0.003661811219512195
2019-06-30,GNDI3,39.08,77365265.0,0.003723567956349206
2019-07-31,GNDI3,42.35,86452781.0,0.0034355665903890156
2019-08-31,GNDI3,54.35,764224265.0,0.002677144436519258
2019-09-30,GNDI3,52.58,104132826.0,0.002767451797235023
2019-10-31,GNDI3,58.15,88431346.0,0.0025022376666666664
2019-11-30,GNDI3,54.94,207007895.0,0.002648337625683542
2019-12-31,GNDI3,66.15,219688775.0,0.002199769377289377
2020-01-31,GNDI3,68.04,206691985.0,0.0021383600626691357
2020-02-29,GNDI3,61.28,433985278.0,0.002374414992883125
2020-03-31,GNDI3,43.72,213484134.0,0.0037083485320284697
2020-04-30,GNDI3,53.3,162703537.0,0.003041914796569969
2020-05-31,GNDI3,60.59,416691403.0,0.002676201444622793
2020-06-30,GNDI3,66.14,175598703.0,0.0024515122776062343
2020-07-31,GNDI3,64.92,162590557.0,0.002497413870581186
2020-08-31,GNDI3,72.06,317121660.0,0.002250031713900135
2020-09-30,GNDI3,63.27,185401489.0,0.0025626706117430065
2020-10-31,GNDI3,63.94,240178238.0,0.002535777186311787
2020-11-30,GNDI3,66.62,488647067.0,0.002433975912408759
2020-12-31,GNDI3,76.19,308851518.0,0.002128253127393413
2021-01-31,GNDI3,91.9,375686528.0,0.001764310582010582
2021-02-28,GNDI3,84.34,489887937.0,0.0019225939806273064
2021-03-31,GNDI3,80.52,461647430.0,0.0
2021-04-30,GNDI3,79.04,250062895.0,0.0
2021-05-31,GNDI3,86.26,201220594.0,0.003216776273220952
2021-06-30,GNDI3,82.88,310993795.0,0.0033478259129871655
2021-07-31,GNDI3,78.07,227480159.0,0.0035541356848749995
2021-08-31,GNDI3,78.01,371749110.0,0.003556803287340505
2021-09-30,GNDI3,72.81,280990738.0,0.003810894716391904
2021-10-31,GNDI3,62.63,261062484.0,0.004430209641477095
2021-11-30,GNDI3,59.98,490842186.0,0.004626274890823299
2021-12-31,GNDI3,58.9,145539602.0,0.004711364619552609
2022-01-31,GNDI3,69.48,481733372.0,0.003993410881882022
2022-02-28,GNDI3,65.34,2252494147.0,0.028339922565944732
2012-12-31,GOAU3,10.0,13626759.0,0.022714681440443214
2013-01-31,GOAU3,9.81,1149022.0,0.023150762281197064
2013-02-28,GOAU3,9.3,272438.0,0.01786777843954735
2013-03-31,GOAU3,8.68,687229.0,0.020447284345047924
2013-04-30,GOAU3,8.9,742769.0,0.019937694704049845
2013-05-31,GOAU3,7.55,2052477.0,0.01911764705882353
2013-06-30,GOAU3,6.91,2378667.0,0.020883534136546186
2013-07-31,GOAU3,8.25,629316.0,0.017508417508417508
2013-08-31,GOAU3,9.5,997085.0,0.014117647058823528
2013-09-30,GOAU3,9.44,1715404.0,0.014201183431952664
2013-10-31,GOAU3,10.33,446304.0,0.012972972972972972
2013-11-30,GOAU3,10.41,38555.0,0.01675675675675676
2013-12-31,GOAU3,10.68,684127.0,0.01634159198734845
2014-01-31,GOAU3,9.72,58684.0,0.017950202663578465
2014-02-28,GOAU3,8.27,1158167.0,0.021088435374149665
2014-03-31,GOAU3,7.92,643404.0,0.026447462473195137
2014-04-30,GOAU3,7.49,143000.0,0.027966742252456538
2014-05-31,GOAU3,7.69,21653.0,0.0340993328391401
2014-06-30,GOAU3,7.29,206419.0,0.0359375
2014-07-31,GOAU3,7.41,251216.0,0.03538461538461538
2014-08-31,GOAU3,7.47,410276.0,0.03223330775134306
2014-09-30,GOAU3,6.47,582884.0,0.03716814159292035
2014-10-31,GOAU3,6.0,5235.0,0.04011461318051576
2014-11-30,GOAU3,5.65,907456.0,0.030518819938962365
2014-12-31,GOAU3,4.96,962006.0,0.03476245654692932
2015-01-31,GOAU3,4.33,8166.0,0.039893617021276605
2015-02-28,GOAU3,4.89,116910.0,0.03529411764705883
2015-03-31,GOAU3,4.8,98493.0,0.03502415458937199
2015-04-30,GOAU3,4.84,177873.0,0.0347305389221557
2015-05-31,GOAU3,3.79,316177.0,0.030721966205837177
2015-06-30,GOAU3,3.03,754455.0,0.038461538461538464
2015-07-31,GOAU3,1.76,877313.0,0.06622516556291391
2015-08-31,GOAU3,1.5,326195.0,0.05859375000000001
2015-09-30,GOAU3,1.53,948111.0,0.057692307692307696
2015-10-31,GOAU3,1.35,793801.0,0.06521739130434784
2015-11-30,GOAU3,0.99,1063042.0,0.06508875739644972
2015-12-31,GOAU3,0.89,82102.0,0.07284768211920531
2016-01-31,GOAU3,0.62,263649.0,0.10476190476190476
2016-02-29,GOAU3,0.77,52184.0,0.08333333333333334
2016-03-31,GOAU3,1.49,185359.0,0.015748031496062992
2016-04-30,GOAU3,1.72,74508.0,0.013651877133105802
2016-05-31,GOAU3,1.2,48204.0,0.00980392156862745
2016-06-30,GOAU3,1.2,48421.0,0.00980392156862745
2016-07-31,GOAU3,1.58,413271.0,0.007434944237918216
2016-08-31,GOAU3,2.15,845372.0,0.0
2016-09-30,GOAU3,2.0,225961.0,0.0
2016-10-31,GOAU3,2.52,892610.0,0.0
2016-11-30,GOAU3,3.01,1332950.0,0.0
2016-12-31,GOAU3,2.54,488895.0,0.0
2017-01-31,GOAU3,2.73,712223.0,0.0
2017-02-28,GOAU3,2.76,2107424.0,0.0
2017-03-31,GOAU3,2.56,1013057.0,0.0
2017-04-30,GOAU3,2.4,210543.0,0.0
2017-05-31,GOAU3,2.36,195049.0,0.0
2017-06-30,GOAU3,2.51,622229.0,0.0
2017-07-31,GOAU3,2.69,396638.0,0.0
2017-08-31,GOAU3,2.93,208790.0,0.0
2017-09-30,GOAU3,2.88,127348.0,0.0
2017-10-31,GOAU3,2.82,748727.0,0.0
2017-11-30,GOAU3,2.74,288226.0,0.004301075268817204
2017-12-31,GOAU3,3.0,15755.0,0.003929273084479372
2018-01-31,GOAU3,3.6,589368.0,0.0032786885245901644
2018-02-28,GOAU3,4.06,938010.0,0.0029069767441860465
2018-03-31,GOAU3,3.52,330550.0,0.0033444816053511705
2018-04-30,GOAU3,3.93,68712.0,0.0029985007496251873
2018-05-31,GOAU3,3.51,129411.0,0.010135135135135136
2018-06-30,GOAU3,3.26,148915.0,0.01092896174863388
2018-07-31,GOAU3,3.98,56624.0,0.00894187779433681
2018-08-31,GOAU3,4.53,295729.0,0.0171957671957672
2018-09-30,GOAU3,4.46,219706.0,0.017449664429530203
2018-10-31,GOAU3,4.61,1159606.0,0.016883116883116882
2018-11-30,GOAU3,4.35,349661.0,0.027894002789400282
2018-12-31,GOAU3,4.48,242453.0,0.02710027100271003
2019-01-31,GOAU3,4.66,236121.0,0.026041666666666668
2019-02-28,GOAU3,4.51,159988.0,0.026881720430107527
2019-03-31,GOAU3,4.38,150974.0,0.03486750348675035
2019-04-30,GOAU3,4.22,159356.0,0.0361794500723589
2019-05-31,GOAU3,4.05,99342.0,0.03793626707132018
2019-06-30,GOAU3,4.28,395148.0,0.035919540229885055
2019-07-31,GOAU3,4.06,416232.0,0.03787878787878788
2019-08-31,GOAU3,3.77,455044.0,0.036124794745484405
2019-09-30,GOAU3,3.75,448596.0,0.03630363036303631
2019-10-31,GOAU3,3.74,399206.0,0.03636363636363637
2019-11-30,GOAU3,4.54,678376.0,0.020519835841313273
2019-12-31,GOAU3,5.37,198660.0,0.017341040462427747
2020-01-31,GOAU3,5.31,348536.0,0.01754385964912281
2020-02-29,GOAU3,4.41,1028409.0,0.023909985935302393
2020-03-31,GOAU3,2.59,449560.0,0.028846153846153844
2020-04-30,GOAU3,3.02,855569.0,0.024691358024691357
2020-05-31,GOAU3,3.52,420400.0,0.014134275618374556
2020-06-30,GOAU3,4.14,954436.0,0.012030075187969922
2020-07-31,GOAU3,4.56,258963.0,0.010914051841746247
2020-08-31,GOAU3,4.8,492466.0,0.005188067444876783
2020-09-30,GOAU3,5.13,1038701.0,0.0048543689320388345
2020-10-31,GOAU3,5.2,363490.0,0.004790419161676647
2020-11-30,GOAU3,5.57,487259.0,0.010146561443066518
2020-12-31,GOAU3,6.22,1469598.0,0.018292682926829267
2021-01-31,GOAU3,6.03,577000.0,0.018867924528301886
2021-02-28,GOAU3,6.31,372844.0,0.018036072144288574
2021-03-31,GOAU3,7.27,1164886.0,0.021015761821366025
2021-04-30,GOAU3,8.74,733103.0,0.01747997086671522
2021-05-31,GOAU3,9.07,1050846.0,0.03202846975088968
2021-06-30,GOAU3,8.3,430464.0,0.03501945525291829
2021-07-31,GOAU3,8.22,422102.0,0.03534956794972506
2021-08-31,GOAU3,7.59,719040.0,0.06353350739773717
2021-09-30,GOAU3,7.61,673399.0,0.08215547703180212
2021-10-31,GOAU3,8.03,6029933.0,0.07782426778242679
2021-11-30,GOAU3,7.47,855946.0,0.252092050209205
2021-12-31,GOAU3,8.3,286198.0,0.2182502351834431
2022-01-31,GOAU3,7.97,480169.0,0.22745098039215692
2022-02-28,GOAU3,7.51,1324428.0,0.2411642411642412
2022-03-31,GOAU3,8.41,321876.0,0.21930646672914714
2022-04-30,GOAU3,8.28,682137.0,0.22285714285714284
2022-05-31,GOAU3,8.92,396458.0,0.2190045248868778
2022-06-30,GOAU3,7.29,1185698.0,0.26799557032115173
2022-07-31,GOAU3,7.89,586658.0,0.24769703172978505
2022-08-31,GOAU3,7.96,997530.0,0.26288117770767616
2022-09-30,GOAU3,8.25,797041.0,0.23350253807106597
2022-10-31,GOAU3,8.71,768153.0,0.22094140249759844
2022-11-30,GOAU3,10.51,4021415.0,0.10364842454394695
2022-12-31,GOAU3,10.52,1046598.0,0.10356255178127591
2023-01-31,GOAU3,11.94,1593439.0,0.09124087591240879
2023-02-28,GOAU3,9.79,9104050.0,0.11130899376669637
2023-03-31,GOAU3,9.73,485020.0,0.11291779584462514
2023-04-30,GOAU3,9.67,1114334.0,0.11363636363636366
2023-05-31,GOAU3,9.82,10981264.0,0.11559633027522938
2023-06-30,GOAU3,10.44,557034.0,0.10871440897325282
2023-07-31,GOAU3,11.98,345116.0,0.09473684210526317
2023-08-31,GOAU3,10.81,467068.0,0.09880749574105623
2023-09-30,GOAU3,10.26,332543.0,0.10412926391382407
2023-10-31,GOAU3,9.35,460281.0,0.1142857142857143
2023-11-30,GOAU3,10.5,849464.0,0.15071090047393368
